record_id,offense,incident_id,block_number,street_name,agency,date_reported,hour_reported,reporting_officer,address,lon,lat
5016,Vandalism,202300004283,700,PROSPECT AVE,CPD,2023-02-09T02:00:25Z,2100,"Bentz, Benjamin ",700 PROSPECT AVE Charlottesville VA,-78.49439579999999,38.0246386
5017,Motor Vehicle Theft,202300004264,1100,5TH ST SW,CPD,2023-02-08T23:39:45Z,1839,"Bentz, Benjamin ",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5018,Larceny - All Other,202300004235,1000,HARRIS ST,CPD,2023-02-08T21:44:26Z,1644,"Whitten, Tobyn",1000 HARRIS ST Charlottesville VA,-78.4800339,38.0385176
5019,Larceny - From Motor Vehicle,202300004223,1100,EMMET ST N,CPD,2023-02-08T20:50:55Z,1550,"Whitten, Tobyn",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
5020,Crime Prevent Initiative - CPI,202300004221,300,10TH ST NE,CPD,2023-02-08T20:30:15Z,1530,"Pendleton, Eric",300 10TH ST NE Charlottesville VA,-78.47275859999999,38.0298911
5021,Hit and Run,202300004220,1100,5TH ST SW,CPD,2023-02-08T20:22:11Z,1522,"Bentz, Benjamin ",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5022,Larceny - Shoplifitng,202300004216,1100,EMMET ST N,CPD,2023-02-08T19:43:07Z,1443,"Hopiane, Sayd",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
5023,Motor Vehicle Theft,202300004207,1300,"CARLTON AVE, 309",CPD,2023-02-08T17:16:28Z,1216,"Pendleton, Eric","1300 CARLTON AVE, 309 Charlottesville VA",-78.4693363,38.0220596
5025,Death Investigation - DOA,202300004188,300,W MAIN ST,CPD,2023-02-08T11:46:26Z,0646,"Wells, Matthew",300 W MAIN ST Charlottesville VA,-78.4855953,38.0302236
5026,Traffic Stops,202300004177,1200,LEE ST,CPD,2023-02-08T05:44:24Z,0044,"Darby, Michael",1200 LEE ST Charlottesville VA,-78.4985288,38.0318629
5027,Assault Aggravated,202300004176,900,HARRIS ST,CPD,2023-02-08T05:23:45Z,0023,"Miller, Devin",900 HARRIS ST Charlottesville VA,-78.4825202,38.0376211
5028,Assault Simple,202300004174,500,E MARKET ST,CPD,2023-02-08T05:02:48Z,0002,"Wells, Matthew",500 E MARKET ST Charlottesville VA,-78.477767,38.030349
5029,Larceny - From Motor Vehicle,202300004161,100,OLINDA DR,CPD,2023-02-08T02:16:07Z,2116,"Alfonso, Sean",100 OLINDA DR Charlottesville VA,-78.4998557,38.0237672
5030,Drug Investigation,202300004156,700,E WATER ST,CPD,2023-02-08T01:31:20Z,2031,"Darby, Michael",700 E WATER ST Charlottesville VA,-78.4755686,38.0286121
5031,Larceny - Shoplifitng,202300004154,500,W MAIN ST,CPD,2023-02-08T01:30:36Z,2030,"Darby, Michael",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
5032,Domestic Disturbance,202300004145,1900,EMMET ST N,CPD,2023-02-07T23:49:49Z,1849,"Lowe, Courteny",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
5033,Larceny - From Motor Vehicle,202380000118,700,"WALKER SQ, 4C",CPD,2023-02-07T22:18:49Z,1718,"Moje, Ashley","700 WALKER SQ, 4C Charlottesville VA",-78.491044,38.0302217
5034,Larceny - Of Veh Parts/Access,202300004133,700,WEST ST,CPD,2023-02-07T20:58:20Z,1558,"Darby, Michael",700 WEST ST Charlottesville VA,-78.4879698,38.0346817
5035,Assist Citizen - Mental/TDO/ECO,202300004126,400,"11TH ST NE, C27",CPD,2023-02-07T20:54:22Z,1554,"Shiflett, Tammy","400 11TH ST NE, C27 Charlottesville VA",-78.4708721,38.0306879
5036,Larceny - All Other,202300004127,1100,5TH ST SW,CPD,2023-02-07T20:53:28Z,1553,"Alfonso, Sean",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5039,Larceny - All Other,202300004109,700,"PROSPECT AVE, D",CPD,2023-02-07T18:42:54Z,1342,"Jones, Mark","700 PROSPECT AVE, D Charlottesville VA",-78.49439579999999,38.0246386
5040,Suspicious Activity,202300004105,400,"E MARKET ST, 107",CPD,2023-02-07T18:04:22Z,1304,"Arndt, Brian","400 E MARKET ST, 107 Charlottesville VA",-78.4787908,38.0306425
5042,Suspicious Activity,202300004082,700,ALTAVISTA AVE,CPD,2023-02-07T14:58:01Z,0958,"Bowlin, Jacob",700 ALTAVISTA AVE Charlottesville VA,-78.48192209999999,38.0202594
5043,Larceny - Theft from Building,202380000115,400,13TH ST NW,CPD,2023-02-07T14:25:15Z,0925,"Moje, Ashley",400 13TH ST NW Charlottesville VA,-78.4968011,38.0368734
5044,Missing Person-juvenile,202300004075,800,"ROSE HILL DR, 3",CPD,2023-02-07T14:10:01Z,0910,"Hopiane, Sayd","800 ROSE HILL DR, 3 Charlottesville VA",-78.48674369999999,38.0383442
5045,Fraud-impersonation,202300004073,100,LONGWOOD DR,CPD,2023-02-07T13:51:38Z,0851,"Arndt, Brian",100 LONGWOOD DR Charlottesville VA,-78.5044117,38.0153859
5046,Larceny - All Other,202300004072,300,E JEFFERSON ST,CPD,2023-02-07T13:26:57Z,0826,"Shiflett, Tammy",300 E JEFFERSON ST Charlottesville VA,-78.4792946,38.031821
5047,Assist Citizen - Mental/TDO/ECO,202300004034,300,E MARKET ST,CPD,2023-02-07T05:13:23Z,0013,"Wells, Matthew",300 E MARKET ST Charlottesville VA,-78.47952339999999,38.0308985
5048,Assault Simple,202300004033,600,DICE ST,CPD,2023-02-07T04:59:19Z,2359,"Miller, Devin",600 DICE ST Charlottesville VA,-78.48982269999999,38.02922239999999
5051,Warrant Service,202300004004,1200,CEDARS CT,CPD,2023-02-06T22:56:14Z,1756,"Mullins, James",1200 CEDARS CT Charlottesville VA,-78.5014782,38.0553554
5052,Motor Vehicle Theft,202300004002,200,SEMINOLE CT,CPD,2023-02-06T22:09:39Z,1709,"Mullins, James",200 SEMINOLE CT Charlottesville VA,-78.4840297,38.0647742
5053,Disorderly Conduct,202300003986,1400,MELBOURNE RD,CPD,2023-02-06T19:01:01Z,1401,"Hopiane, Sayd",1400 MELBOURNE RD Charlottesville VA,-78.47462829999999,38.0516386
5054,Hit and Run,202300003983,600,BAILEY RD,CPD,2023-02-06T18:39:25Z,1339,"Arndt, Brian",600 BAILEY RD Charlottesville VA,-78.4955679,38.0205785
5055,Assault Simple,202300003982,1200,"CEDARS CT, 428",CPD,2023-02-06T18:37:51Z,1337,"Hopiane, Sayd","1200 CEDARS CT, 428 Charlottesville VA",-78.5014782,38.0553554
5056,Death Investigation - DOA,202300003981,900,WEST ST,CPD,2023-02-06T18:37:25Z,1337,"Payne, Katherine",900 WEST ST Charlottesville VA,-78.4899619,38.0363534
5057,Death Investigation - DOA,202300003977,200,"MONTICELLO AVE, 422",CPD,2023-02-06T18:07:27Z,1307,"Eckenroth, Rachel","200 MONTICELLO AVE, 422 Charlottesville VA",-78.48600809999999,38.0287424
5058,Hit and Run,202300003975,400,MONTICELLO RD,CPD,2023-02-06T17:42:05Z,1242,"Eckenroth, Rachel",400 MONTICELLO RD Charlottesville VA,-78.4761082,38.0252934
5060,Assault Simple,202300003959,400,E MAIN ST,CPD,2023-02-06T14:05:00Z,0905,"Eckenroth, Rachel",400 E MAIN ST Charlottesville VA,-78.47925699999999,38.0297705
5061,Assault Simple,202300003933,800,"W MAIN ST, 624",CPD,2023-02-06T06:53:21Z,0153,"Vlasis, Christopher","800 W MAIN ST, 624 Charlottesville VA",-78.4903331,38.0314795
5063,Driving Under the Influence,202300003918,600,RUGBY RD,CPD,2023-02-06T04:35:10Z,2335,"Wood, Trevis",600 RUGBY RD Charlottesville VA,-78.49996759999999,38.04195139999999
5064,Assault Simple,202300003904,400,RUGBY RD,CPD,2023-02-06T01:10:51Z,2010,"Alfonso, Sean",400 RUGBY RD Charlottesville VA,-78.50127839999999,38.0396721
5065,Assault Simple,202300003903,300,BERRING ST,CPD,2023-02-06T01:01:32Z,2001,"Darby, Michael",300 BERRING ST Charlottesville VA,-78.49065089999999,38.0233955
5066,Missing Person-juvenile,202300003896,1000,ROUGEMONT AVE,CPD,2023-02-06T00:00:28Z,1900,"Bentz, Benjamin ",1000 ROUGEMONT AVE Charlottesville VA,-78.4799429,38.0141846
5067,Assist Citizen - Mental/TDO/ECO,202300003892,600,E MARKET ST,CPD,2023-02-05T23:29:43Z,1829,"Bentz, Benjamin ",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
5068,Larceny - Theft from Building,202300003885,100,"WESTERLY AVE, A",CPD,2023-02-05T21:50:03Z,1650,"Mullins, James","100 WESTERLY AVE, A Charlottesville VA",-78.5222069,38.0260702
5069,Assault Simple,202300003872,400,E MAIN ST,CPD,2023-02-05T18:53:55Z,1353,"Eckenroth, Rachel",400 E MAIN ST Charlottesville VA,-78.47925699999999,38.0297705
5070,Assault Intimidation,202300003868,2500,NAYLOR ST,CPD,2023-02-05T17:28:06Z,1228,"Eckenroth, Rachel",2500 NAYLOR ST Charlottesville VA,-78.504616,38.0170836
5071,Prowler - Peeping  Tom,202300003855,400,"13TH ST NW, 1D",CPD,2023-02-05T15:17:37Z,1017,"Nash, Darius","400 13TH ST NW, 1D Charlottesville VA",-78.4968011,38.0368734
5072,Lost/FoundProperty,202380000113,700,ROCKLAND AVE,CPD,2023-02-05T13:10:57Z,0810,"Moje, Ashley",700 ROCKLAND AVE Charlottesville VA,-78.48365230000002,38.0179221
5073,Assault Aggravated,202300003759,1300,"CARLTON AVE, 6",CPD,2023-02-05T01:07:06Z,2007,"Whitten, Tobyn","1300 CARLTON AVE, 6 Charlottesville VA",-78.4693363,38.0220596
5074,Robbery - Armed,202300003755,1200,"WERTLAND ST, 8",CPD,2023-02-05T00:08:29Z,1908,"Darby, Michael","1200 WERTLAND ST, 8 Charlottesville VA",-78.49652979999999,38.0341648
5075,Animal Complaint,202300003747,100,MCINTIRE PARK DR,CPD,2023-02-04T23:09:04Z,1809,"Mullins, James",100 MCINTIRE PARK DR Charlottesville VA,-78.4778656,38.0490139
5077,Assist Citizen - Mental/TDO/ECO,202300003743,2400,"ARLINGTON BLVD, 19",CPD,2023-02-04T22:08:47Z,1708,"Mullins, James","2400 ARLINGTON BLVD, 19 Charlottesville VA",-78.5074325,38.0496959
5078,Larceny - Shoplifitng,202300003734,1100,5TH ST SW,CPD,2023-02-04T20:10:26Z,1510,"Payne, Katherine",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5079,Larceny - All Other,202300003733,700,"PROSPECT AVE, H",CPD,2023-02-04T20:03:43Z,1503,"Eckenroth, Rachel","700 PROSPECT AVE, H Charlottesville VA",-78.49439579999999,38.0246386
5080,Hit and Run,202300003732,1700,ALLIED ST,CPD,2023-02-04T19:55:39Z,1455,"Barbour, Tremaine",1700 ALLIED ST Charlottesville VA,-78.4784684,38.0407249
5081,Death Investigation - DOA,202300003725,600,WATSON AVE,CPD,2023-02-04T18:01:49Z,1301,"Venereo, Arturo",600 WATSON AVE Charlottesville VA,-78.4712584,38.0407427
5082,Assault Simple,202300003720,100,W MARKET ST,CPD,2023-02-04T16:12:58Z,1112,"Eckenroth, Rachel",100 W MARKET ST Charlottesville VA,-78.4825371,38.0319643
5083,Missing Person-juvenile,202300003715,800,"ROSE HILL DR, 3",CPD,2023-02-04T12:53:07Z,0753,"Hopiane, Sayd","800 ROSE HILL DR, 3 Charlottesville VA",-78.48674369999999,38.0383442
5084,Assault Simple,202300003691,1200,EMMET ST N,CPD,2023-02-04T06:07:39Z,0107,"Curry, Brian",1200 EMMET ST N Charlottesville VA,-78.4985906,38.0529166
5085,Assist Citizen - Mental/TDO/ECO,202300003690,300,"CARLTON RD, A",CPD,2023-02-04T05:59:50Z,0059,"Vlasis, Christopher","300 CARLTON RD, A Charlottesville VA",-78.4698885,38.0223962
5086,Assist Citizen - Mental/TDO/ECO,202300003670,1400,E HIGH ST,CPD,2023-02-04T04:34:58Z,2334,"Lowry, Brent",1400 E HIGH ST Charlottesville VA,-78.4645915,38.0318063
5087,Assist Citizen - Mental/TDO/ECO,202300003654,1500,E MARKET ST,CPD,2023-02-04T03:17:35Z,2217,"Middleton, Matthew",1500 E MARKET ST Charlottesville VA,-78.4637384,38.0245009
5088,Hit and Run,202300003652,400,"GARRETT ST, E",CPD,2023-02-04T03:06:19Z,2206,"O'Briant, Landon","400 GARRETT ST, E Charlottesville VA",-78.4816416,38.0277639
5089,Hit and Run,202300003614,100,MCINTIRE PARK DR,CPD,2023-02-03T22:54:18Z,1754,"Mullins, James",100 MCINTIRE PARK DR Charlottesville VA,-78.4778656,38.0490139
5090,Vandalism,202380000112,1700,GORDON AVE,CPD,2023-02-03T21:41:00Z,1641,"Moje, Ashley",1700 GORDON AVE Charlottesville VA,-78.4999126,38.0403818
5091,Assist Citizen - Mental/TDO/ECO,202300003602,400,"11TH ST NE, C20",CPD,2023-02-03T20:10:42Z,1510,"Payne, Katherine","400 11TH ST NE, C20 Charlottesville VA",-78.4708721,38.0306879
5092,Larceny - Theft from Building,202380000111,1900,EMMET ST N,CPD,2023-02-03T18:21:19Z,1321,"Moje, Ashley",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
5093,Accident - w/out Injuries,202300003588,200,ELLIEWOOD AVE,CPD,2023-02-03T18:10:57Z,1310,"Burchardt, Rudy",200 ELLIEWOOD AVE Charlottesville VA,-78.50035009999999,38.03625
5094,Larceny - Theft from Building,202380000110,1900,EMMET ST N,CPD,2023-02-03T18:04:48Z,1304,"Moje, Ashley",1900 EMMET ST N Charlottesville VA,-78.4925669,38.0606411
5095,Larceny - Theft from Building,202380000109,1200,CHERRY AVE,CPD,2023-02-03T17:25:52Z,1225,"Moje, Ashley",1200 CHERRY AVE Charlottesville VA,-78.49958939999999,38.0275361
5096,Warrant Service,202300003583,100,W MAIN ST,CPD,2023-02-03T17:02:58Z,1202,"Payne, Katherine",100 W MAIN ST Charlottesville VA,-78.481656,38.0307181
5097,Assault Simple,202200037763,1600,AVON STREET EXT,CPD,2023-02-03T16:58:00Z,1158,"Moje, Ashley",1600 AVON STREET EXT Charlottesville VA,-78.4936639,38.0057105
5098,Larceny - Shoplifitng,202300003587,800,CHERRY AVE,CPD,2023-02-03T16:52:53Z,1152,"Hopiane, Sayd",800 CHERRY AVE Charlottesville VA,-78.4933842,38.0283131
5099,Motor Vehicle Theft,202300003582,1500,"VIRGINIA AVE, B",CPD,2023-02-03T16:46:09Z,1146,"Burnett, James","1500 VIRGINIA AVE, B Charlottesville VA",-78.49879039999999,38.0380253
5100,Lost/FoundProperty,202380000108,1700,EMMET ST N,CPD,2023-02-03T05:46:45Z,0046,"Moje, Ashley",1700 EMMET ST N Charlottesville VA,-78.49350780000002,38.0589612
5101,Misc - Criminal Call,202300003529,600,E MARKET ST,CPD,2023-02-03T04:11:32Z,2311,"Aguilera, Natalia",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
5102,Sex Offense - Forcible Rape,202300003528,500,"CLEVELAND AVE, A",CPD,2023-02-03T04:08:57Z,2308,"Lowry, Brent","500 CLEVELAND AVE, A Charlottesville VA",-78.498393,38.017032
5103,Shots Fired/Illegal Hunting,202300003522,200,10TH ST NW,CPD,2023-02-03T03:10:51Z,2210,"Whitten, Tobyn",200 10TH ST NW Charlottesville VA,-78.4940096,38.0339937
5104,Assault Aggravated,202300003523,300,RIDGE ST,CPD,2023-02-03T03:09:48Z,2209,"Blackwell, Ryan",300 RIDGE ST Charlottesville VA,-78.4856961,38.0283691
5105,Larceny - Theft from Building,202380000107,500,W MAIN ST,CPD,2023-02-03T02:31:51Z,2131,"Moje, Ashley",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
5106,Larceny - From Motor Vehicle,202380000106,1900,EMMET,CPD,2023-02-03T02:22:23Z,2122,"Moje, Ashley",1900 EMMET Charlottesville VA,-78.4925669,38.0606411
5107,Hit and Run,202300003485,800,"HARDY DR, B",CPD,2023-02-02T23:01:57Z,1801,"O'Briant, Landon","800 HARDY DR, B Charlottesville VA",-78.4904109,38.0332508
5108,Death Investigation - DOA,202300003480,1200,AGNESE ST,CPD,2023-02-02T21:21:48Z,1621,"Lowe, Courteny",1200 AGNESE ST Charlottesville VA,-78.4621058,38.0464042
5109,Assault Simple,202300003481,800,"HARDY DR, F",CPD,2023-02-02T21:17:09Z,1617,"Whitten, Tobyn","800 HARDY DR, F Charlottesville VA",-78.4904109,38.0332508
5110,Assist Citizen - Mental/TDO/ECO,202300003476,800,"W MAIN ST, 518",CPD,2023-02-02T20:43:05Z,1543,"Middleton, Matthew","800 W MAIN ST, 518 Charlottesville VA",-78.4903331,38.0314795
5111,Hit and Run,202300003449,1100,5TH ST SW,CPD,2023-02-02T14:41:00Z,0941,"Nash, Darius",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5112,Misc - Non-Criminal Call,202300003442,1300,CARLTON AVE,CPD,2023-02-02T13:30:03Z,0830,"Pendleton, Eric",1300 CARLTON AVE Charlottesville VA,-78.4693363,38.0220596
5113,Fraud-welfare,202300003439,1600,"MERIDIAN ST, B",CPD,2023-02-02T13:05:02Z,0805,"Barbour, Tremaine","1600 MERIDIAN ST, B Charlottesville VA",-78.48158459999999,38.015215
5114,Hit and Run,202300003438,1100,FOREST HILLS AVE,CPD,2023-02-02T13:00:15Z,0800,"Nash, Darius",1100 FOREST HILLS AVE Charlottesville VA,-78.4985085,38.0251365
5115,Driving Under the Influence,202300003423,1300,LONG ST,CPD,2023-02-02T06:53:51Z,0153,"Wood, Trevis",1300 LONG ST Charlottesville VA,-78.4628755,38.0354379
5116,Animal Complaint,202300003424,1600,BRANDYWINE DR,CPD,2023-02-02T06:49:31Z,0149,"Best, Lisa",1600 BRANDYWINE DR Charlottesville VA,-78.4858611,38.0580797
5117,Burglary,202300003384,100,MCINTIRE PARK DR,CPD,2023-02-01T23:14:36Z,1814,"O'Briant, Landon",100 MCINTIRE PARK DR Charlottesville VA,-78.4778656,38.0490139
5118,Fraud-impersonation,202300003376,1900,JEFFERSON PARK AVE,CPD,2023-02-01T21:52:33Z,1652,"Houchens, Logan",1900 JEFFERSON PARK AVE Charlottesville VA,-78.5111263,38.0272194
5119,Hit and Run,202300003366,1700,RUGBY AVE,CPD,2023-02-01T19:05:53Z,1405,"Jones, Mark",1700 RUGBY AVE Charlottesville VA,-78.4910218,38.0458662
5120,Fraud-false pretense,202380000105,100,KEYSTONE PL,CPD,2023-02-01T18:06:57Z,1306,"Moje, Ashley",100 KEYSTONE PL Charlottesville VA,-78.4713094,38.0151096
5121,Vandalism,202380000103,900,"2ND ST SE, 404",CPD,2023-02-01T17:28:42Z,1228,"Miller, Tiffany ","900 2ND ST SE, 404 Charlottesville VA",-78.4826953,38.0264177
5122,Disorderly Conduct,202300003346,600,E MARKET ST,CPD,2023-02-01T15:37:13Z,1037,"Bayles, Shawn",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
5123,Suspicious Activity,202380000102,800,ESTES ST,CPD,2023-02-01T14:58:00Z,0958,"Miller, Tiffany ",800 ESTES ST Charlottesville VA,-78.4926548,38.0306885
5124,Assist Citizen - Mental/TDO/ECO,202300003330,300,"RIVERSIDE AVE, B",CPD,2023-02-01T13:13:58Z,0813,"Shiflett, Tammy","300 RIVERSIDE AVE, B Charlottesville VA",-78.45532349999999,38.02397310000001
5125,Larceny - From Motor Vehicle,202380000101,2300,"HIGHLAND AVE, B",CPD,2023-02-01T13:09:12Z,0809,"Miller, Tiffany ","2300 HIGHLAND AVE, B Charlottesville VA",-78.5111309,38.0244434
5126,Larceny - Shoplifitng,202300003328,1100,EMMET ST N,CPD,2023-02-01T12:57:50Z,0757,"Burnett, James",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
5127,Suspicious Person,202300003329,200,MONTICELLO AVE,CPD,2023-02-01T12:57:03Z,0757,"Pendleton, Eric",200 MONTICELLO AVE Charlottesville VA,-78.48600809999999,38.0287424
5128,Larceny - From Motor Vehicle,202300003324,1000,5TH ST SW,CPD,2023-02-01T10:10:21Z,0510,"Bise, Collin",1000 5TH ST SW Charlottesville VA,-78.4945467,38.0205643
5129,Suspicious Activity,202300003315,700,"MADISON AVE, C",CPD,2023-02-01T06:24:17Z,0124,"Miller, Devin","700 MADISON AVE, C Charlottesville VA",-78.49534729999999,38.0410863
5130,Shots Fired/Illegal Hunting,202300003306,100,AMHERST ST,CPD,2023-02-01T04:54:42Z,2354,"Wood, Trevis",100 AMHERST ST Charlottesville VA,-78.4871718,38.0426671
5131,Traffic Stops,202300003299,1100,5TH ST SW,CPD,2023-02-01T03:51:47Z,2251,"Venereo, Arturo",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
5132,Assault Intimidation,202300003293,700,"NALLE ST, A",CPD,2023-02-01T02:03:44Z,2103,"Blackwell, Kyle","700 NALLE ST, A Charlottesville VA",-78.49153,38.0293989
5133,Misc - Criminal Call,202300003284,700,"NALLE ST, A",CPD,2023-02-01T00:02:15Z,1902,"Blackwell, Kyle","700 NALLE ST, A Charlottesville VA",-78.49153,38.0293989
5134,Suspicious Activity,202300003277,100,"SHAMROCK RD, 16",CPD,2023-01-31T23:10:44Z,1810,"O'Briant, Landon","100 SHAMROCK RD, 16 Charlottesville VA",-78.5106983,38.0270359
5135,Pornography,202300003276,1000,CHERRY AVE,CPD,2023-01-31T22:58:10Z,1758,"Thomas, Eric",1000 CHERRY AVE Charlottesville VA,-78.4980135,38.0270336
5136,Stalking,202300003263,500,E MAIN ST,CPD,2023-01-31T19:25:36Z,1425,"Payne, Katherine",500 E MAIN ST Charlottesville VA,-78.4783513,38.0297924
5137,Assault Simple,202300003262,1200,GROVE ST,CPD,2023-01-31T19:00:58Z,1400,"Houchens, Jamell",1200 GROVE ST Charlottesville VA,-78.5004374,38.0290836
5138,Larceny - Theft from Building,202380000100,1600,EMMET ST N,CPD,2023-01-31T17:04:07Z,1204,"Miller, Tiffany ",1600 EMMET ST N Charlottesville VA,-78.493877,38.057909
5139,Larceny - Theft from Building,202300003251,200,10TH ST NE,CPD,2023-01-31T16:24:35Z,1124,"Payne, Katherine",200 10TH ST NE Charlottesville VA,-78.4731975,38.0288127
5140,Assault Simple,202300003249,400,EARHART ST,CPD,2023-01-31T16:11:43Z,1111,"Wagner, Christopher ",400 EARHART ST Charlottesville VA,-78.4984396,38.057079
5141,Pornography,202300003248,300,MEADE AVE,CPD,2023-01-31T15:52:48Z,1052,"Bowers, Justin",300 MEADE AVE Charlottesville VA,-78.4660976,38.0277592
5142,Assault Simple,202300003239,1400,AVON ST,CPD,2023-01-31T14:03:07Z,0903,"Pendleton, Eric",1400 AVON ST Charlottesville VA,-78.4830386,38.01876499999999
5143,Driving Under the Influence,202300003234,3800,-78.4748563960000000,CPD,2023-01-31T09:02:52Z,0402,"Wood, Trevis",3800 -78.4748563960000000 Charlottesville VA,-78.47667810000002,38.0293059
5144,Shots Fired/Illegal Hunting,202300003211,500,PATON ST,CPD,2023-01-31T04:09:13Z,2309,"Blackwell, Kyle",500 PATON ST Charlottesville VA,-78.502145,38.0271285
5146,Larceny - Theft from Building,202300003200,600,10 1/2 ST NW,CPD,2023-01-31T01:56:49Z,2056,"Darby, Michael",600 10 1/2 ST NW Charlottesville VA,-78.4922457,38.03912529999999
5147,Harassment,202300003190,2100,"MICHIE DR, 667",CPD,2023-01-30T23:52:14Z,1852,"Venereo, Arturo","2100 MICHIE DR, 667 Charlottesville VA",-78.483828,38.062986
5148,Disorderly Conduct,202300003187,1200,"CEDARS CT, 208",CPD,2023-01-30T22:47:17Z,1747,"Mullins, James","1200 CEDARS CT, 208 Charlottesville VA",-78.5014782,38.0553554
5149,Larceny - From Motor Vehicle,202380000104,2000,HOLIDAY DR,CPD,2023-01-30T21:56:23Z,1656,"Moje, Ashley",2000 HOLIDAY DR Charlottesville VA,-78.49144969999999,38.057721
5150,Hit and Run,202300003179,1400,HAZEL ST,CPD,2023-01-30T21:12:20Z,1612,"Venereo, Arturo",1400 HAZEL ST Charlottesville VA,-78.4650929,38.0335504
5151,Suspicious Activity,202380000099,1600,ST ANNES RD,CPD,2023-01-30T20:40:48Z,1540,"Moje, Ashley",1600 ST ANNES RD Charlottesville VA,-78.48378679999999,38.05606239999999
5152,Assist Citizen - Welfare Check,202300003174,100,"WITTON CT, 108",CPD,2023-01-30T20:16:16Z,1516,"Alfonso, Sean","100 WITTON CT, 108 Charlottesville VA",-78.49974979999999,38.0185947
5153,Fraud-false pretense,202300003165,2200,GREENBRIER DR,CPD,2023-01-30T19:06:22Z,1406,"Perkins, Ceaser",2200 GREENBRIER DR Charlottesville VA,-78.4699329,38.0620945
5154,Accident w/Injuries,202300003164,2100,IVY RD,CPD,2023-01-30T19:05:23Z,1405,"Burchardt, Rudy",2100 IVY RD Charlottesville VA,-78.5120228,38.0424533
